district_code,category,scheme,allocated_inr_lakh,fiscal_year
RJ_JALORE,TRANSPORT,State Rural Transport Connect,3812.93,2026-27
RJ_BANSWARA,WATER_SUPPLY,Jal Jeevan Mission,3508.87,2026-27
RJ_BANSWARA,SANITATION,Swachh Bharat Mission (Grameen),1638.87,2026-27
RJ_BANSWARA,ROADS,PM Gram Sadak Yojana,3668.87,2026-27
RJ_BANSWARA,ELECTRICITY,Revamped Distribution Sector Scheme,3748.87,2026-27
RJ_BANSWARA,HEALTH,PM Ayushman Bharat Health Infra,1248.87,2026-27
RJ_BANSWARA,EDUCATION,Samagra Shiksha Abhiyan,5778.87,2026-27
RJ_BANSWARA,DIGITAL,BharatNet Broadband Infra,1078.87,2026-27
RJ_BANSWARA,HOUSING,PM Awas Yojana,2748.87,2026-27
RJ_BANSWARA,IRRIGATION,PM Krishi Sinchayee Yojana,2838.87,2026-27
RJ_BANSWARA,TRANSPORT,State Rural Transport Connect,4078.87,2026-27
MP_BHOPAL,WATER_SUPPLY,Jal Jeevan Mission,5866.98,2026-27
MP_BHOPAL,SANITATION,Swachh Bharat Mission (Grameen),3636.98,2026-27
MP_BHOPAL,ROADS,PM Gram Sadak Yojana,1996.98,2026-27
MP_BHOPAL,ELECTRICITY,Revamped Distribution Sector Scheme,5886.98,2026-27
MP_BHOPAL,HEALTH,PM Ayushman Bharat Health Infra,2776.98,2026-27
MP_BHOPAL,EDUCATION,Samagra Shiksha Abhiyan,2536.98,2026-27
MP_BHOPAL,DIGITAL,BharatNet Broadband Infra,2366.98,2026-27
MP_BHOPAL,HOUSING,PM Awas Yojana,2886.98,2026-27
MP_BHOPAL,IRRIGATION,PM Krishi Sinchayee Yojana,4456.98,2026-27
MP_BHOPAL,TRANSPORT,State Rural Transport Connect,2606.98,2026-27
MP_INDORE,WATER_SUPPLY,Jal Jeevan Mission,5814.51,2026-27
MP_INDORE,SANITATION,Swachh Bharat Mission (Grameen),3994.51,2026-27
MP_INDORE,ROADS,PM Gram Sadak Yojana,2704.51,2026-27
MP_INDORE,ELECTRICITY,Revamped Distribution Sector Scheme,2664.51,2026-27
MP_INDORE,HEALTH,PM Ayushman Bharat Health Infra,2734.51,2026-27
MP_INDORE,EDUCATION,Samagra Shiksha Abhiyan,5454.51,2026-27
MP_INDORE,DIGITAL,BharatNet Broadband Infra,3474.51,2026-27
MP_INDORE,HOUSING,PM Awas Yojana,5374.51,2026-27
MP_INDORE,IRRIGATION,PM Krishi Sinchayee Yojana,2054.51,2026-27
MP_INDORE,TRANSPORT,State Rural Transport Connect,6434.51,2026-27
MP_JABALPUR,WATER_SUPPLY,Jal Jeevan Mission,2388.48,2026-27
MP_JABALPUR,SANITATION,Swachh Bharat Mission (Grameen),5248.48,2026-27
MP_JABALPUR,ROADS,PM Gram Sadak Yojana,4908.48,2026-27
MP_JABALPUR,ELECTRICITY,Revamped Distribution Sector Scheme,4458.48,2026-27
MP_JABALPUR,HEALTH,PM Ayushman Bharat Health Infra,2038.48,2026-27
MP_JABALPUR,EDUCATION,Samagra Shiksha Abhiyan,3628.48,2026-27
MP_JABALPUR,DIGITAL,BharatNet Broadband Infra,2098.48,2026-27
MP_JABALPUR,HOUSING,PM Awas Yojana,2108.48,2026-27
MP_JABALPUR,IRRIGATION,PM Krishi Sinchayee Yojana,3188.48,2026-27
MP_JABALPUR,TRANSPORT,State Rural Transport Connect,3808.48,2026-27
MP_GWALIOR,WATER_SUPPLY,Jal Jeevan Mission,2554.42,2026-27
MP_GWALIOR,SANITATION,Swachh Bharat Mission (Grameen),3984.42,2026-27
MP_GWALIOR,ROADS,PM Gram Sadak Yojana,1544.42,2026-27
MP_GWALIOR,ELECTRICITY,Revamped Distribution Sector Scheme,4094.42,2026-27
MP_GWALIOR,HEALTH,PM Ayushman Bharat Health Infra,2774.42,2026-27
MP_GWALIOR,EDUCATION,Samagra Shiksha Abhiyan,4664.42,2026-27
MP_GWALIOR,DIGITAL,BharatNet Broadband Infra,1194.42,2026-27
MP_GWALIOR,HOUSING,PM Awas Yojana,1304.42,2026-27
MP_GWALIOR,IRRIGATION,PM Krishi Sinchayee Yojana,4844.42,2026-27
MP_GWALIOR,TRANSPORT,State Rural Transport Connect,5714.42,2026-27
MP_UJJAIN,WATER_SUPPLY,Jal Jeevan Mission,4374.09,2026-27
MP_UJJAIN,SANITATION,Swachh Bharat Mission (Grameen),1024.09,2026-27
MP_UJJAIN,ROADS,PM Gram Sadak Yojana,2954.09,2026-27
MP_UJJAIN,ELECTRICITY,Revamped Distribution Sector Scheme,2954.09,2026-27
MP_UJJAIN,HEALTH,PM Ayushman Bharat Health Infra,2744.09,2026-27
MP_UJJAIN,EDUCATION,Samagra Shiksha Abhiyan,2194.09,2026-27
MP_UJJAIN,DIGITAL,BharatNet Broadband Infra,5734.09,2026-27
MP_UJJAIN,HOUSING,PM Awas Yojana,2534.09,2026-27
MP_UJJAIN,IRRIGATION,PM Krishi Sinchayee Yojana,2914.09,2026-27
MP_UJJAIN,TRANSPORT,State Rural Transport Connect,1784.09,2026-27
MP_SAGAR,WATER_SUPPLY,Jal Jeevan Mission,5750.31,2026-27
MP_SAGAR,SANITATION,Swachh Bharat Mission (Grameen),3810.31,2026-27
MP_SAGAR,ROADS,PM Gram Sadak Yojana,4820.31,2026-27
MP_SAGAR,ELECTRICITY,Revamped Distribution Sector Scheme,3670.31,2026-27
MP_SAGAR,HEALTH,PM Ayushman Bharat Health Infra,1120.31,2026-27
MP_SAGAR,EDUCATION,Samagra Shiksha Abhiyan,2870.31,2026-27
MP_SAGAR,DIGITAL,BharatNet Broadband Infra,1740.31,2026-27
MP_SAGAR,HOUSING,PM Awas Yojana,2410.31,2026-27
MP_SAGAR,IRRIGATION,PM Krishi Sinchayee Yojana,4590.31,2026-27
MP_SAGAR,TRANSPORT,State Rural Transport Connect,5390.31,2026-27
MP_ALIRAJPUR,WATER_SUPPLY,Jal Jeevan Mission,2438.05,2026-27
MP_ALIRAJPUR,SANITATION,Swachh Bharat Mission (Grameen),3218.05,2026-27
MP_ALIRAJPUR,ROADS,PM Gram Sadak Yojana,2028.05,2026-27
MP_ALIRAJPUR,ELECTRICITY,Revamped Distribution Sector Scheme,1658.05,2026-27
MP_ALIRAJPUR,HEALTH,PM Ayushman Bharat Health Infra,1988.05,2026-27
MP_ALIRAJPUR,EDUCATION,Samagra Shiksha Abhiyan,3608.05,2026-27
MP_ALIRAJPUR,DIGITAL,BharatNet Broadband Infra,3898.05,2026-27
MP_ALIRAJPUR,HOUSING,PM Awas Yojana,1898.05,2026-27
MP_ALIRAJPUR,IRRIGATION,PM Krishi Sinchayee Yojana,4618.05,2026-27
MP_ALIRAJPUR,TRANSPORT,State Rural Transport Connect,4258.05,2026-27
MP_JHABUA,WATER_SUPPLY,Jal Jeevan Mission,4991.27,2026-27
MP_JHABUA,SANITATION,Swachh Bharat Mission (Grameen),4051.27,2026-27
MP_JHABUA,ROADS,PM Gram Sadak Yojana,4091.27,2026-27
MP_JHABUA,ELECTRICITY,Revamped Distribution Sector Scheme,1501.27,2026-27
MP_JHABUA,HEALTH,PM Ayushman Bharat Health Infra,471.27,2026-27
MP_JHABUA,EDUCATION,Samagra Shiksha Abhiyan,1261.27,2026-27
MP_JHABUA,DIGITAL,BharatNet Broadband Infra,4511.27,2026-27
MP_JHABUA,HOUSING,PM Awas Yojana,2691.27,2026-27
MP_JHABUA,IRRIGATION,PM Krishi Sinchayee Yojana,941.27,2026-27
MP_JHABUA,TRANSPORT,State Rural Transport Connect,5041.27,2026-27
BR_PATNA,WATER_SUPPLY,Jal Jeevan Mission,6797.31,2026-27
BR_PATNA,SANITATION,Swachh Bharat Mission (Grameen),6927.31,2026-27
BR_PATNA,ROADS,PM Gram Sadak Yojana,5697.31,2026-27
BR_PATNA,ELECTRICITY,Revamped Distribution Sector Scheme,5737.31,2026-27
BR_PATNA,HEALTH,PM Ayushman Bharat Health Infra,2857.31,2026-27
BR_PATNA,EDUCATION,Samagra Shiksha Abhiyan,2867.31,2026-27
BR_PATNA,DIGITAL,BharatNet Broadband Infra,4847.31,2026-27
BR_PATNA,HOUSING,PM Awas Yojana,5077.31,2026-27
BR_PATNA,IRRIGATION,PM Krishi Sinchayee Yojana,7617.31,2026-27
BR_PATNA,TRANSPORT,State Rural Transport Connect,3317.31,2026-27
BR_GAYA,WATER_SUPPLY,Jal Jeevan Mission,2416.14,2026-27
BR_GAYA,SANITATION,Swachh Bharat Mission (Grameen),3606.14,2026-27
BR_GAYA,ROADS,PM Gram Sadak Yojana,3786.14,2026-27
BR_GAYA,ELECTRICITY,Revamped Distribution Sector Scheme,4796.14,2026-27
BR_GAYA,HEALTH,PM Ayushman Bharat Health Infra,5996.14,2026-27
BR_GAYA,EDUCATION,Samagra Shiksha Abhiyan,3936.14,2026-27
BR_GAYA,DIGITAL,BharatNet Broadband Infra,3256.14,2026-27
BR_GAYA,HOUSING,PM Awas Yojana,3676.14,2026-27
BR_GAYA,IRRIGATION,PM Krishi Sinchayee Yojana,2166.14,2026-27
BR_GAYA,TRANSPORT,State Rural Transport Connect,5526.14,2026-27
BR_BHAGALPUR,WATER_SUPPLY,Jal Jeevan Mission,3116.99,2026-27
BR_BHAGALPUR,SANITATION,Swachh Bharat Mission (Grameen),4356.99,2026-27
BR_BHAGALPUR,ROADS,PM Gram Sadak Yojana,6016.99,2026-27
BR_BHAGALPUR,ELECTRICITY,Revamped Distribution Sector Scheme,2636.99,2026-27
BR_BHAGALPUR,HEALTH,PM Ayushman Bharat Health Infra,3996.99,2026-27
BR_BHAGALPUR,EDUCATION,Samagra Shiksha Abhiyan,4026.99,2026-27
BR_BHAGALPUR,DIGITAL,BharatNet Broadband Infra,4626.99,2026-27
BR_BHAGALPUR,HOUSING,PM Awas Yojana,5306.99,2026-27
BR_BHAGALPUR,IRRIGATION,PM Krishi Sinchayee Yojana,2196.99,2026-27
BR_BHAGALPUR,TRANSPORT,State Rural Transport Connect,5076.99,2026-27
BR_MUZAFFARPUR,WATER_SUPPLY,Jal Jeevan Mission,6960.48,2026-27
BR_MUZAFFARPUR,SANITATION,Swachh Bharat Mission (Grameen),3500.48,2026-27
BR_MUZAFFARPUR,ROADS,PM Gram Sadak Yojana,2870.48,2026-27
BR_MUZAFFARPUR,ELECTRICITY,Revamped Distribution Sector Scheme,6940.48,2026-27
BR_MUZAFFARPUR,HEALTH,PM Ayushman Bharat Health Infra,5690.48,2026-27
BR_MUZAFFARPUR,EDUCATION,Samagra Shiksha Abhiyan,2700.48,2026-27
BR_MUZAFFARPUR,DIGITAL,BharatNet Broadband Infra,5940.48,2026-27
BR_MUZAFFARPUR,HOUSING,PM Awas Yojana,5940.48,2026-27
BR_MUZAFFARPUR,IRRIGATION,PM Krishi Sinchayee Yojana,2850.48,2026-27
BR_MUZAFFARPUR,TRANSPORT,State Rural Transport Connect,2520.48,2026-27
BR_DARBHANGA,WATER_SUPPLY,Jal Jeevan Mission,3861.82,2026-27
BR_DARBHANGA,SANITATION,Swachh Bharat Mission (Grameen),5111.82,2026-27
BR_DARBHANGA,ROADS,PM Gram Sadak Yojana,3831.82,2026-27
BR_DARBHANGA,ELECTRICITY,Revamped Distribution Sector Scheme,5281.82,2026-27
BR_DARBHANGA,HEALTH,PM Ayushman Bharat Health Infra,1951.82,2026-27
BR_DARBHANGA,EDUCATION,Samagra Shiksha Abhiyan,4551.82,2026-27
BR_DARBHANGA,DIGITAL,BharatNet Broadband Infra,5191.82,2026-27
BR_DARBHANGA,HOUSING,PM Awas Yojana,5541.82,2026-27
BR_DARBHANGA,IRRIGATION,PM Krishi Sinchayee Yojana,2601.82,2026-27
BR_DARBHANGA,TRANSPORT,State Rural Transport Connect,3461.82,2026-27
BR_NALANDA,WATER_SUPPLY,Jal Jeevan Mission,5833.55,2026-27
BR_NALANDA,SANITATION,Swachh Bharat Mission (Grameen),4983.55,2026-27
BR_NALANDA,ROADS,PM Gram Sadak Yojana,2883.55,2026-27
BR_NALANDA,ELECTRICITY,Revamped Distribution Sector Scheme,4833.55,2026-27
BR_NALANDA,HEALTH,PM Ayushman Bharat Health Infra,4293.55,2026-27
BR_NALANDA,EDUCATION,Samagra Shiksha Abhiyan,2113.55,2026-27
BR_NALANDA,DIGITAL,BharatNet Broadband Infra,4083.55,2026-27
BR_NALANDA,HOUSING,PM Awas Yojana,5063.55,2026-27
BR_NALANDA,IRRIGATION,PM Krishi Sinchayee Yojana,4643.55,2026-27
BR_NALANDA,TRANSPORT,State Rural Transport Connect,4323.55,2026-27
BR_SITAMARHI,WATER_SUPPLY,Jal Jeevan Mission,2430.61,2026-27
BR_SITAMARHI,SANITATION,Swachh Bharat Mission (Grameen),6350.61,2026-27
BR_SITAMARHI,ROADS,PM Gram Sadak Yojana,1830.61,2026-27
BR_SITAMARHI,ELECTRICITY,Revamped Distribution Sector Scheme,5060.61,2026-27
BR_SITAMARHI,HEALTH,PM Ayushman Bharat Health Infra,1560.61,2026-27
BR_SITAMARHI,EDUCATION,Samagra Shiksha Abhiyan,4610.61,2026-27
BR_SITAMARHI,DIGITAL,BharatNet Broadband Infra,1880.61,2026-27
BR_SITAMARHI,HOUSING,PM Awas Yojana,4750.61,2026-27
BR_SITAMARHI,IRRIGATION,PM Krishi Sinchayee Yojana,6180.61,2026-27
BR_SITAMARHI,TRANSPORT,State Rural Transport Connect,3070.61,2026-27
BR_ARARIA,WATER_SUPPLY,Jal Jeevan Mission,5305.21,2026-27
BR_ARARIA,SANITATION,Swachh Bharat Mission (Grameen),2965.21,2026-27
BR_ARARIA,ROADS,PM Gram Sadak Yojana,4575.21,2026-27
BR_ARARIA,ELECTRICITY,Revamped Distribution Sector Scheme,3745.21,2026-27
BR_ARARIA,HEALTH,PM Ayushman Bharat Health Infra,1755.21,2026-27
BR_ARARIA,EDUCATION,Samagra Shiksha Abhiyan,5945.21,2026-27
BR_ARARIA,DIGITAL,BharatNet Broadband Infra,2065.21,2026-27
BR_ARARIA,HOUSING,PM Awas Yojana,5995.21,2026-27
BR_ARARIA,IRRIGATION,PM Krishi Sinchayee Yojana,4025.21,2026-27
BR_ARARIA,TRANSPORT,State Rural Transport Connect,6165.21,2026-27
BR_PURNIA,WATER_SUPPLY,Jal Jeevan Mission,4769.08,2026-27
BR_PURNIA,SANITATION,Swachh Bharat Mission (Grameen),3359.08,2026-27
BR_PURNIA,ROADS,PM Gram Sadak Yojana,4399.08,2026-27
BR_PURNIA,ELECTRICITY,Revamped Distribution Sector Scheme,3109.08,2026-27
BR_PURNIA,HEALTH,PM Ayushman Bharat Health Infra,5929.08,2026-27
BR_PURNIA,EDUCATION,Samagra Shiksha Abhiyan,5559.08,2026-27
BR_PURNIA,DIGITAL,BharatNet Broadband Infra,4329.08,2026-27
BR_PURNIA,HOUSING,PM Awas Yojana,3439.08,2026-27
BR_PURNIA,IRRIGATION,PM Krishi Sinchayee Yojana,5639.08,2026-27
BR_PURNIA,TRANSPORT,State Rural Transport Connect,4319.08,2026-27
WB_KOLKATA,WATER_SUPPLY,Jal Jeevan Mission,5343.51,2026-27
WB_KOLKATA,SANITATION,Swachh Bharat Mission (Grameen),6783.51,2026-27
WB_KOLKATA,ROADS,PM Gram Sadak Yojana,5923.51,2026-27
WB_KOLKATA,ELECTRICITY,Revamped Distribution Sector Scheme,2403.51,2026-27
WB_KOLKATA,HEALTH,PM Ayushman Bharat Health Infra,4783.51,2026-27
WB_KOLKATA,EDUCATION,Samagra Shiksha Abhiyan,4903.51,2026-27
WB_KOLKATA,DIGITAL,BharatNet Broadband Infra,3013.51,2026-27
WB_KOLKATA,HOUSING,PM Awas Yojana,3603.51,2026-27
WB_KOLKATA,IRRIGATION,PM Krishi Sinchayee Yojana,3313.51,2026-27
WB_KOLKATA,TRANSPORT,State Rural Transport Connect,3643.51,2026-27
WB_HOWRAH,WATER_SUPPLY,Jal Jeevan Mission,6312.51,2026-27
WB_HOWRAH,SANITATION,Swachh Bharat Mission (Grameen),4862.51,2026-27
WB_HOWRAH,ROADS,PM Gram Sadak Yojana,5922.51,2026-27
WB_HOWRAH,ELECTRICITY,Revamped Distribution Sector Scheme,6582.51,2026-27
WB_HOWRAH,HEALTH,PM Ayushman Bharat Health Infra,2522.51,2026-27
WB_HOWRAH,EDUCATION,Samagra Shiksha Abhiyan,6612.51,2026-27
WB_HOWRAH,DIGITAL,BharatNet Broadband Infra,2512.51,2026-27
WB_HOWRAH,HOUSING,PM Awas Yojana,6562.51,2026-27
WB_HOWRAH,IRRIGATION,PM Krishi Sinchayee Yojana,6092.51,2026-27
WB_HOWRAH,TRANSPORT,State Rural Transport Connect,5762.51,2026-27
WB_PASCHIM_BARDHAMAN,WATER_SUPPLY,Jal Jeevan Mission,3146.91,2026-27
WB_PASCHIM_BARDHAMAN,SANITATION,Swachh Bharat Mission (Grameen),3646.91,2026-27
WB_PASCHIM_BARDHAMAN,ROADS,PM Gram Sadak Yojana,4596.91,2026-27
WB_PASCHIM_BARDHAMAN,ELECTRICITY,Revamped Distribution Sector Scheme,5326.91,2026-27
WB_PASCHIM_BARDHAMAN,HEALTH,PM Ayushman Bharat Health Infra,1336.91,2026-27
WB_PASCHIM_BARDHAMAN,EDUCATION,Samagra Shiksha Abhiyan,6096.91,2026-27
WB_PASCHIM_BARDHAMAN,DIGITAL,BharatNet Broadband Infra,3686.91,2026-27
WB_PASCHIM_BARDHAMAN,HOUSING,PM Awas Yojana,1456.91,2026-27
WB_PASCHIM_BARDHAMAN,IRRIGATION,PM Krishi Sinchayee Yojana,3626.91,2026-27
WB_PASCHIM_BARDHAMAN,TRANSPORT,State Rural Transport Connect,1746.91,2026-27
WB_DARJEELING,WATER_SUPPLY,Jal Jeevan Mission,2301.07,2026-27
WB_DARJEELING,SANITATION,Swachh Bharat Mission (Grameen),3841.07,2026-27
WB_DARJEELING,ROADS,PM Gram Sadak Yojana,1191.07,2026-27
WB_DARJEELING,ELECTRICITY,Revamped Distribution Sector Scheme,4161.07,2026-27
WB_DARJEELING,HEALTH,PM Ayushman Bharat Health Infra,3781.07,2026-27
WB_DARJEELING,EDUCATION,Samagra Shiksha Abhiyan,2231.07,2026-27
WB_DARJEELING,DIGITAL,BharatNet Broadband Infra,2581.07,2026-27
WB_DARJEELING,HOUSING,PM Awas Yojana,1511.07,2026-27
WB_DARJEELING,IRRIGATION,PM Krishi Sinchayee Yojana,4611.07,2026-27
WB_DARJEELING,TRANSPORT,State Rural Transport Connect,1951.07,2026-27
WB_PURULIA,WATER_SUPPLY,Jal Jeevan Mission,5188.55,2026-27
WB_PURULIA,SANITATION,Swachh Bharat Mission (Grameen),2108.55,2026-27
WB_PURULIA,ROADS,PM Gram Sadak Yojana,5158.55,2026-27
WB_PURULIA,ELECTRICITY,Revamped Distribution Sector Scheme,2488.55,2026-27
WB_PURULIA,HEALTH,PM Ayushman Bharat Health Infra,6148.55,2026-27
WB_PURULIA,EDUCATION,Samagra Shiksha Abhiyan,2788.55,2026-27
WB_PURULIA,DIGITAL,BharatNet Broadband Infra,2338.55,2026-27
WB_PURULIA,HOUSING,PM Awas Yojana,1908.55,2026-27
WB_PURULIA,IRRIGATION,PM Krishi Sinchayee Yojana,1368.55,2026-27
WB_PURULIA,TRANSPORT,State Rural Transport Connect,1358.55,2026-27
WB_MALDA,WATER_SUPPLY,Jal Jeevan Mission,4034.98,2026-27
WB_MALDA,SANITATION,Swachh Bharat Mission (Grameen),4364.98,2026-27
WB_MALDA,ROADS,PM Gram Sadak Yojana,4794.98,2026-27
WB_MALDA,ELECTRICITY,Revamped Distribution Sector Scheme,5504.98,2026-27
WB_MALDA,HEALTH,PM Ayushman Bharat Health Infra,3594.98,2026-27
WB_MALDA,EDUCATION,Samagra Shiksha Abhiyan,2914.98,2026-27
WB_MALDA,DIGITAL,BharatNet Broadband Infra,6034.98,2026-27
WB_MALDA,HOUSING,PM Awas Yojana,6094.98,2026-27
WB_MALDA,IRRIGATION,PM Krishi Sinchayee Yojana,2744.98,2026-27
WB_MALDA,TRANSPORT,State Rural Transport Connect,3974.98,2026-27
WB_MURSHIDABAD,WATER_SUPPLY,Jal Jeevan Mission,6196.71,2026-27
WB_MURSHIDABAD,SANITATION,Swachh Bharat Mission (Grameen),7526.71,2026-27
WB_MURSHIDABAD,ROADS,PM Gram Sadak Yojana,7256.71,2026-27
WB_MURSHIDABAD,ELECTRICITY,Revamped Distribution Sector Scheme,3666.71,2026-27
WB_MURSHIDABAD,HEALTH,PM Ayushman Bharat Health Infra,7036.71,2026-27
WB_MURSHIDABAD,EDUCATION,Samagra Shiksha Abhiyan,4186.71,2026-27
WB_MURSHIDABAD,DIGITAL,BharatNet Broadband Infra,4376.71,2026-27
WB_MURSHIDABAD,HOUSING,PM Awas Yojana,5056.71,2026-27
WB_MURSHIDABAD,IRRIGATION,PM Krishi Sinchayee Yojana,6606.71,2026-27
WB_MURSHIDABAD,TRANSPORT,State Rural Transport Connect,5376.71,2026-27
OD_KHORDHA,WATER_SUPPLY,Jal Jeevan Mission,5763.25,2026-27
OD_KHORDHA,SANITATION,Swachh Bharat Mission (Grameen),2723.25,2026-27
OD_KHORDHA,ROADS,PM Gram Sadak Yojana,3263.25,2026-27
OD_KHORDHA,ELECTRICITY,Revamped Distribution Sector Scheme,1383.25,2026-27
OD_KHORDHA,HEALTH,PM Ayushman Bharat Health Infra,5643.25,2026-27
OD_KHORDHA,EDUCATION,Samagra Shiksha Abhiyan,4163.25,2026-27
OD_KHORDHA,DIGITAL,BharatNet Broadband Infra,3523.25,2026-27
OD_KHORDHA,HOUSING,PM Awas Yojana,5813.25,2026-27
OD_KHORDHA,IRRIGATION,PM Krishi Sinchayee Yojana,5563.25,2026-27
OD_KHORDHA,TRANSPORT,State Rural Transport Connect,3693.25,2026-27
OD_CUTTACK,WATER_SUPPLY,Jal Jeevan Mission,2261.01,2026-27
OD_CUTTACK,SANITATION,Swachh Bharat Mission (Grameen),2761.01,2026-27
OD_CUTTACK,ROADS,PM Gram Sadak Yojana,6141.01,2026-27
OD_CUTTACK,ELECTRICITY,Revamped Distribution Sector Scheme,2441.01,2026-27
OD_CUTTACK,HEALTH,PM Ayushman Bharat Health Infra,5591.01,2026-27
OD_CUTTACK,EDUCATION,Samagra Shiksha Abhiyan,4251.01,2026-27
OD_CUTTACK,DIGITAL,BharatNet Broadband Infra,4351.01,2026-27
OD_CUTTACK,HOUSING,PM Awas Yojana,5871.01,2026-27
OD_CUTTACK,IRRIGATION,PM Krishi Sinchayee Yojana,2101.01,2026-27
OD_CUTTACK,TRANSPORT,State Rural Transport Connect,4091.01,2026-27
OD_SUNDARGARH,WATER_SUPPLY,Jal Jeevan Mission,4292.05,2026-27
OD_SUNDARGARH,SANITATION,Swachh Bharat Mission (Grameen),1302.05,2026-27
OD_SUNDARGARH,ROADS,PM Gram Sadak Yojana,1062.05,2026-27
OD_SUNDARGARH,ELECTRICITY,Revamped Distribution Sector Scheme,3482.05,2026-27
OD_SUNDARGARH,HEALTH,PM Ayushman Bharat Health Infra,2862.05,2026-27
OD_SUNDARGARH,EDUCATION,Samagra Shiksha Abhiyan,1972.05,2026-27
OD_SUNDARGARH,DIGITAL,BharatNet Broadband Infra,2322.05,2026-27
OD_SUNDARGARH,HOUSING,PM Awas Yojana,5502.05,2026-27
OD_SUNDARGARH,IRRIGATION,PM Krishi Sinchayee Yojana,4742.05,2026-27
OD_SUNDARGARH,TRANSPORT,State Rural Transport Connect,1442.05,2026-27
OD_GANJAM,WATER_SUPPLY,Jal Jeevan Mission,4728.06,2026-27
OD_GANJAM,SANITATION,Swachh Bharat Mission (Grameen),3578.06,2026-27
OD_GANJAM,ROADS,PM Gram Sadak Yojana,3938.06,2026-27
OD_GANJAM,ELECTRICITY,Revamped Distribution Sector Scheme,3848.06,2026-27
OD_GANJAM,HEALTH,PM Ayushman Bharat Health Infra,6218.06,2026-27
OD_GANJAM,EDUCATION,Samagra Shiksha Abhiyan,5708.06,2026-27
OD_GANJAM,DIGITAL,BharatNet Broadband Infra,5128.06,2026-27
OD_GANJAM,HOUSING,PM Awas Yojana,5568.06,2026-27
OD_GANJAM,IRRIGATION,PM Krishi Sinchayee Yojana,4978.06,2026-27
OD_GANJAM,TRANSPORT,State Rural Transport Connect,4728.06,2026-27
OD_SAMBALPUR,WATER_SUPPLY,Jal Jeevan Mission,848.49,2026-27
OD_SAMBALPUR,SANITATION,Swachh Bharat Mission (Grameen),4608.49,2026-27
OD_SAMBALPUR,ROADS,PM Gram Sadak Yojana,4718.49,2026-27
OD_SAMBALPUR,ELECTRICITY,Revamped Distribution Sector Scheme,5238.49,2026-27
OD_SAMBALPUR,HEALTH,PM Ayushman Bharat Health Infra,3818.49,2026-27
OD_SAMBALPUR,EDUCATION,Samagra Shiksha Abhiyan,2768.49,2026-27
OD_SAMBALPUR,DIGITAL,BharatNet Broadband Infra,4928.49,2026-27
OD_SAMBALPUR,HOUSING,PM Awas Yojana,5408.49,2026-27
OD_SAMBALPUR,IRRIGATION,PM Krishi Sinchayee Yojana,1248.49,2026-27
OD_SAMBALPUR,TRANSPORT,State Rural Transport Connect,5298.49,2026-27
OD_PURI,WATER_SUPPLY,Jal Jeevan Mission,3404.43,2026-27
OD_PURI,SANITATION,Swachh Bharat Mission (Grameen),1294.43,2026-27
OD_PURI,ROADS,PM Gram Sadak Yojana,3934.43,2026-27
OD_PURI,ELECTRICITY,Revamped Distribution Sector Scheme,1134.43,2026-27
OD_PURI,HEALTH,PM Ayushman Bharat Health Infra,5424.43,2026-27
OD_PURI,EDUCATION,Samagra Shiksha Abhiyan,3844.43,2026-27
OD_PURI,DIGITAL,BharatNet Broadband Infra,2304.43,2026-27
OD_PURI,HOUSING,PM Awas Yojana,4324.43,2026-27
OD_PURI,IRRIGATION,PM Krishi Sinchayee Yojana,1594.43,2026-27
OD_PURI,TRANSPORT,State Rural Transport Connect,3804.43,2026-27
OD_KALAHANDI,WATER_SUPPLY,Jal Jeevan Mission,5009.59,2026-27
OD_KALAHANDI,SANITATION,Swachh Bharat Mission (Grameen),3219.59,2026-27
OD_KALAHANDI,ROADS,PM Gram Sadak Yojana,4729.59,2026-27
OD_KALAHANDI,ELECTRICITY,Revamped Distribution Sector Scheme,1419.59,2026-27
OD_KALAHANDI,HEALTH,PM Ayushman Bharat Health Infra,2719.59,2026-27
OD_KALAHANDI,EDUCATION,Samagra Shiksha Abhiyan,969.59,2026-27
OD_KALAHANDI,DIGITAL,BharatNet Broadband Infra,1089.59,2026-27
OD_KALAHANDI,HOUSING,PM Awas Yojana,5089.59,2026-27
OD_KALAHANDI,IRRIGATION,PM Krishi Sinchayee Yojana,4929.59,2026-27
OD_KALAHANDI,TRANSPORT,State Rural Transport Connect,3729.59,2026-27
OD_NABARANGPUR,WATER_SUPPLY,Jal Jeevan Mission,3779.43,2026-27
OD_NABARANGPUR,SANITATION,Swachh Bharat Mission (Grameen),749.43,2026-27
OD_NABARANGPUR,ROADS,PM Gram Sadak Yojana,3109.43,2026-27
OD_NABARANGPUR,ELECTRICITY,Revamped Distribution Sector Scheme,2879.43,2026-27
OD_NABARANGPUR,HEALTH,PM Ayushman Bharat Health Infra,3569.43,2026-27
OD_NABARANGPUR,EDUCATION,Samagra Shiksha Abhiyan,3229.43,2026-27
OD_NABARANGPUR,DIGITAL,BharatNet Broadband Infra,2859.43,2026-27
OD_NABARANGPUR,HOUSING,PM Awas Yojana,2149.43,2026-27
OD_NABARANGPUR,IRRIGATION,PM Krishi Sinchayee Yojana,3179.43,2026-27
OD_NABARANGPUR,TRANSPORT,State Rural Transport Connect,1259.43,2026-27
OD_KORAPUT,WATER_SUPPLY,Jal Jeevan Mission,3780.84,2026-27
